TOA,AOA,Amp,Freq,PW
0.0773580,50.62500,-31,9351562500,0.0000005
0.0773665,50.62500,-30,9351562500,0.0000000
0.0773760,50.62500,-30,9355468750,0.0000010
0.0774030,50.62500,-30,9351562500,0.0000005
0.0774300,50.62500,-30,9355468750,0.0000005
0.0774390,50.62500,-31,9351562500,0.0000005
0.0774570,50.62500,-30,9351562500,0.0000005
0.0774930,50.62500,-30,9351562500,0.0000005
0.0775020,49.21875,-30,9351562500,0.0000005
0.0775110,50.62500,-30,9351562500,0.0000005
0.0775200,49.21875,-29,9351562500,0.0000005
0.0775380,50.62500,-31,9351562500,0.0000005
0.0775470,50.62500,-29,9351562500,0.0000005
0.0775560,52.03125,-30,9351562500,0.0000005
0.0775650,50.62500,-29,9351562500,0.0000005
0.0775920,50.62500,-30,9351562500,0.0000005
0.0776010,50.62500,-30,9351562500,0.0000000
0.0776105,50.62500,-30,9351562500,0.0000005
0.0776190,50.62500,-30,9351562500,0.0000005
0.0776280,50.62500,-30,9355468750,0.0000005
0.0776550,50.62500,-30,9351562500,0.0000010
0.0776640,50.62500,-30,9351562500,0.0000005
0.0776730,50.62500,-30,9351562500,0.0000005
0.0776820,50.62500,-31,9351562500,0.0000005
0.0777540,50.62500,-31,9351562500,0.0000005
0.0777630,50.62500,-30,9351562500,0.0000010
0.0777720,50.62500,-30,9351562500,0.0000005
0.0777810,50.62500,-30,9355468750,0.0000005
0.0777995,50.62500,-30,9351562500,0.0000005
0.0778175,50.62500,-30,9351562500,0.0000005
0.0778260,50.62500,-30,9351562500,0.0000005
0.0778625,50.62500,-30,9351562500,0.0000005
0.0778710,50.62500,-30,9355468750,0.0000010
0.0778980,50.62500,-30,9351562500,0.0000005
0.0779070,50.62500,-29,9351562500,0.0000005
0.0779160,50.62500,-31,9351562500,0.0000005
0.0779430,50.62500,-30,9351562500,0.0000005
0.0779525,50.62500,-30,9351562500,0.0000005
0.0779610,50.62500,-30,9351562500,0.0000000
0.0779790,50.62500,-31,9355468750,0.0000000
0.0779970,50.62500,-30,9351562500,0.0000005
0.0780325,50.62500,-30,9355468750,0.0000005
0.0780515,50.62500,-29,9351562500,0.0000005
0.0780780,50.62500,-29,9351562500,0.0000005
0.0781050,50.62500,-31,9351562500,0.0000005
0.0781230,50.62500,-30,9351562500,0.0000005
0.0781410,49.21875,-30,9351562500,0.0000000
0.0781770,49.21875,-30,9351562500,0.0000005
0.0781865,50.62500,-30,9351562500,0.0000005
0.0781950,49.21875,-30,9351562500,0.0000005
0.0782040,52.03125,-30,9351562500,0.0000005
0.0782130,49.21875,-30,9351562500,0.0000005
0.0782310,52.03125,-30,9351562500,0.0000005
0.0782400,50.62500,-30,9351562500,0.0000005
0.0782490,50.62500,-30,9351562500,0.0000005
0.0782580,50.62500,-30,9347656250,0.0000005
0.0782665,50.62500,-29,9351562500,0.0000005
0.0782940,50.62500,-31,9351562500,0.0000010
0.0783030,50.62500,-30,9351562500,0.0000005
0.0783480,52.03125,-30,9351562500,0.0000005
0.0783570,50.62500,-31,9351562500,0.0000005
0.0783665,50.62500,-30,9351562500,0.0000005
0.0783750,50.62500,-30,9351562500,0.0000000
0.0783925,50.62500,-30,9351562500,0.0000005
0.0784020,50.62500,-30,9351562500,0.0000005
0.0784200,50.62500,-30,9351562500,0.0000005
0.0784475,50.62500,-30,9347656250,0.0000010
0.0784740,50.62500,-30,9351562500,0.0000005
0.0784830,50.62500,-30,9351562500,0.0000005
0.0784920,50.62500,-29,9351562500,0.0000005
0.0785190,50.62500,-30,9351562500,0.0000005
0.0785370,50.62500,-31,9351562500,0.0000005
0.0785640,50.62500,-30,9351562500,0.0000005
