TOA,AOA,Amp,Freq,PW
0.0750000,50.62500,-30,9355468750,0.0000000
0.0750090,50.62500,-29,9351562500,0.0000005
0.0750180,50.62500,-30,9351562500,0.0000005
0.0750270,50.62500,-30,9351562500,0.0000005
0.0750360,50.62500,-30,9351562500,0.0000005
0.0750450,50.62500,-31,9351562500,0.0000005
0.0750540,50.62500,-31,9347656250,0.0000005
0.0750625,50.62500,-30,9351562500,0.0000005
0.0750720,50.62500,-31,9351562500,0.0000010
0.0750815,50.62500,-30,9351562500,0.0000005
0.0750900,50.62500,-30,9351562500,0.0000000
0.0750990,50.62500,-30,9351562500,0.0000005
0.0751080,50.62500,-30,9351562500,0.0000005
0.0751170,50.62500,-29,9355468750,0.0000005
0.0751255,50.62500,-30,9351562500,0.0000005
0.0751350,50.62500,-29,9351562500,0.0000005
0.0751440,50.62500,-30,9351562500,0.0000005
0.0751530,50.62500,-30,9351562500,0.0000005
0.0751620,50.62500,-30,9351562500,0.0000005
0.0751710,52.03125,-30,9351562500,0.0000005
0.0751795,50.62500,-30,9351562500,0.0000005
0.0751885,50.62500,-30,9351562500,0.0000010
0.0751980,50.62500,-30,9351562500,0.0000010
0.0752070,50.62500,-30,9351562500,0.0000005
0.0752160,49.21875,-30,9351562500,0.0000000
0.0752250,50.62500,-30,9351562500,0.0000005
0.0752340,50.62500,-30,9351562500,0.0000005
0.0752430,50.62500,-29,9351562500,0.0000005
0.0752520,50.62500,-30,9351562500,0.0000010
0.0752615,50.62500,-30,9351562500,0.0000000
0.0752700,50.62500,-29,9351562500,0.0000005
0.0752790,50.62500,-30,9351562500,0.0000005
0.0752880,50.62500,-30,9351562500,0.0000010
0.0752965,50.62500,-30,9351562500,0.0000010
0.0753060,50.62500,-31,9351562500,0.0000005
0.0753145,50.62500,-31,9351562500,0.0000005
0.0753235,49.21875,-30,9351562500,0.0000005
0.0753330,50.62500,-30,9351562500,0.0000005
0.0753420,50.62500,-30,9351562500,0.0000005
0.0753510,52.03125,-30,9351562500,0.0000005
0.0753600,50.62500,-30,9351562500,0.0000005
0.0753690,50.62500,-30,9351562500,0.0000005
0.0753780,49.21875,-30,9355468750,0.0000005
0.0753870,50.62500,-30,9351562500,0.0000005
0.0753955,50.62500,-29,9351562500,0.0000000
0.0754050,50.62500,-30,9351562500,0.0000005
0.0754140,50.62500,-30,9351562500,0.0000010
0.0754230,50.62500,-30,9351562500,0.0000005
0.0754325,49.21875,-30,9351562500,0.0000000
0.0754410,50.62500,-30,9351562500,0.0000005
0.0754505,50.62500,-30,9351562500,0.0000005
0.0754590,50.62500,-30,9351562500,0.0000005
0.0754680,50.62500,-30,9355468750,0.0000005
0.0754770,50.62500,-30,9351562500,0.0000005
0.0754860,50.62500,-30,9351562500,0.0000005
0.0754945,50.62500,-30,9355468750,0.0000005
0.0755040,50.62500,-29,9355468750,0.0000010
0.0755125,49.21875,-30,9351562500,0.0000005
0.0755220,50.62500,-30,9351562500,0.0000005
0.0755310,50.62500,-31,9347656250,0.0000005
0.0755400,50.62500,-30,9355468750,0.0000000
0.0755490,50.62500,-30,9351562500,0.0000005
0.0755585,52.03125,-30,9351562500,0.0000010
0.0755670,50.62500,-30,9351562500,0.0000005
0.0755760,50.62500,-30,9351562500,0.0000010
0.0755850,49.21875,-31,9351562500,0.0000005
0.0755940,50.62500,-30,9351562500,0.0000005
0.0756030,50.62500,-30,9351562500,0.0000005
0.0756115,50.62500,-30,9351562500,0.0000005
0.0756210,49.21875,-30,9351562500,0.0000005
0.0756295,50.62500,-30,9351562500,0.0000005
0.0756390,50.62500,-31,9351562500,0.0000005
0.0756480,50.62500,-30,9351562500,0.0000000
0.0756575,50.62500,-31,9347656250,0.0000005
0.0756660,52.03125,-30,9351562500,0.0000000
0.0756750,52.03125,-29,9347656250,0.0000010
0.0756840,50.62500,-30,9351562500,0.0000005
0.0756930,49.21875,-31,9351562500,0.0000005
0.0757020,50.62500,-30,9355468750,0.0000005
0.0757110,50.62500,-30,9351562500,0.0000005
0.0757200,50.62500,-30,9351562500,0.0000005
0.0757285,49.21875,-30,9351562500,0.0000005
