TOA,AOA,Amp,Freq,PW
0.1082115,87.18750,-50,11898437500,0.0000010
0.1082315,85.78125,-49,11898437500,0.0000010
0.1082415,85.78125,-49,11898437500,0.0000010
0.1082815,85.78125,-49,11894531250,0.0000015
0.1083015,85.78125,-49,11898437500,0.0000015
0.1083315,84.37500,-50,11898437500,0.0000010
0.1083915,87.18750,-49,11898437500,0.0000010
0.1084120,87.18750,-49,11898437500,0.0000010
0.1084215,84.37500,-49,11898437500,0.0000010
0.1084420,85.78125,-48,11898437500,0.0000010
0.1084515,85.78125,-47,11902343750,0.0000010
0.1084820,84.37500,-48,11898437500,0.0000010
0.1085015,85.78125,-48,11898437500,0.0000010
0.1085315,85.78125,-48,11902343750,0.0000005
0.1085415,85.78125,-47,11898437500,0.0000010
0.1085815,85.78125,-48,11898437500,0.0000005
0.1086615,85.78125,-47,11898437500,0.0000010
0.1086720,85.78125,-47,11898437500,0.0000010
0.1086820,85.78125,-47,11898437500,0.0000010
0.1087215,85.78125,-47,11898437500,0.0000005
0.1087615,85.78125,-46,11898437500,0.0000010
0.1087715,85.78125,-47,11898437500,0.0000010
0.1087810,85.78125,-47,11898437500,0.0000010
0.1087915,85.78125,-47,11898437500,0.0000005
0.1088110,84.37500,-47,11898437500,0.0000010
0.1088215,85.78125,-46,11898437500,0.0000005
0.1088320,85.78125,-46,11898437500,0.0000010
0.1088615,87.18750,-46,11894531250,0.0000010
0.1089115,85.78125,-46,11898437500,0.0000010
0.1089215,85.78125,-46,11898437500,0.0000010
0.1089415,85.78125,-46,11898437500,0.0000010
0.1089510,85.78125,-46,11898437500,0.0000010
0.1089615,85.78125,-46,11894531250,0.0000010
0.1089810,85.78125,-46,11898437500,0.0000010
0.1090015,84.37500,-46,11898437500,0.0000005
0.1090115,85.78125,-45,11894531250,0.0000010
0.1090415,87.18750,-45,11898437500,0.0000010
0.1090515,85.78125,-45,11898437500,0.0000010
0.1090915,85.78125,-45,11894531250,0.0000010
0.1091015,85.78125,-44,11898437500,0.0000005
0.1091115,84.37500,-45,11898437500,0.0000010
0.1091415,85.78125,-45,11898437500,0.0000010
0.1091710,85.78125,-45,11898437500,0.0000010
0.1091815,85.78125,-45,11898437500,0.0000010
0.1091915,87.18750,-45,11898437500,0.0000010
0.1092220,84.37500,-45,11898437500,0.0000010
0.1092615,85.78125,-45,11902343750,0.0000005
0.1093020,85.78125,-44,11898437500,0.0000015
0.1093115,85.78125,-44,11902343750,0.0000010
0.1093415,85.78125,-44,11898437500,0.0000010
